Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
62-66,Self-emp-not-inc,102686,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Un***********,>50K
52-56,Private,233165,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Un***********,>50K
27-31,Private,210562,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,Un***********,<=50K
22-26,Private,199555,Assoc-voc,11,Never-married,Sales,Unmarried,White,Male,0,0,5,Un***********,<=50K
27-31,Private,378009,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
42-46,Self-emp-inc,133060,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,60,Un***********,<=50K
42-46,Local-gov,33068,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Un***********,<=50K
32-36,Local-gov,117018,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,Private,279524,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Un***********,<=50K
17-21,Private,342599,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,Un***********,<=50K
32-36,Local-gov,137314,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,Un***********,>50K
32-36,Self-emp-inc,207668,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,***********,>50K
32-36,Private,245090,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,***********,<=50K
42-46,Local-gov,185399,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,55,Un***********,<=50K
72-76,Self-emp-not-inc,46514,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,Un***********,<=50K
27-31,Private,139209,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,Un***********,<=50K
52-56,Private,230039,7th-8th,4,Never-married,Other-service,Own-child,White,Female,0,0,30,Un***********,<=50K
17-21,Private,186849,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,Un***********,<=50K
27-31,Private,363963,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,Private,235862,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,Un***********,<=50K
27-31,Private,134152,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Private,340148,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Un***********,<=50K
32-36,Private,160784,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,?,184018,Some-college,10,Divorced,?,Unmarried,White,Male,0,0,40,Un***********,<=50K
22-26,Private,186314,Some-college,10,Separated,Prof-specialty,Own-child,White,Male,0,0,54,Un***********,<=50K
22-26,Private,186014,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,Un***********,<=50K
52-56,Private,177705,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Un***********,>50K
17-21,Private,232577,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
42-46,Private,344624,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,50,Un***********,>50K
42-46,Private,124924,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,***********,<=50K
32-36,Private,91275,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Un***********,<=50K
52-56,Private,199763,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,81,Un***********,<=50K
42-46,Private,339346,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,Un***********,<=50K
22-26,Private,24243,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1590,40,Un***********,<=50K
32-36,State-gov,77146,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,136721,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Private,210488,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
42-46,Private,157217,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,247205,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,***********,<=50K
27-31,Self-emp-inc,124420,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,4650,0,40,Un***********,<=50K
42-46,Local-gov,209544,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,10520,0,50,Un***********,>50K
22-26,Private,374163,12th,8,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,60,***********,<=50K
17-21,Private,123856,11th,7,Never-married,Sales,Own-child,White,Female,0,0,49,Un***********,<=50K
17-21,State-gov,342852,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Un***********,<=50K
47-51,Private,187505,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
37-41,Federal-gov,56795,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,55,Un***********,>50K
37-41,Private,152237,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,***********,>50K
42-46,Self-emp-not-inc,174426,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Un***********,<=50K
57-61,Self-emp-not-inc,205246,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,2559,50,Un***********,>50K
32-36,Private,132832,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,Un***********,<=50K
27-31,Private,151989,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,Un***********,<=50K
22-26,Private,44738,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Un***********,<=50K
27-31,Private,217962,Some-college,10,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,***********,<=50K
37-41,Local-gov,186035,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Un***********,>50K
47-51,?,123044,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,60,Un***********,>50K
22-26,Private,146343,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,Un***********,<=50K
37-41,Private,53930,10th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,***********,<=50K
37-41,Self-emp-not-inc,209344,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,40,***********,<=50K
22-26,Private,113466,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
27-31,Local-gov,163942,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,Un***********,<=50K
57-61,Private,316849,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,172538,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,Un***********,>50K
42-46,Private,164877,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Un***********,<=50K
42-46,Private,221550,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,30,***********,<=50K
52-56,Private,124771,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Self-emp-inc,189933,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,<=50K
22-26,?,226891,HS-grad,9,Never-married,?,Other-relative,Asian-Pac-Islander,Female,0,0,20,***********,<=50K
32-36,Self-emp-inc,209538,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
27-31,Private,401723,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
37-41,Self-emp-inc,206253,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Un***********,<=50K
47-51,Private,423222,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
42-46,Self-emp-inc,225165,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Un***********,>50K
67-71,?,196782,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,30,Un***********,<=50K
37-41,Private,174717,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
42-46,Self-emp-not-inc,102771,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,167309,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Private,118721,12th,8,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-not-inc,121548,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,Un***********,<=50K
47-51,State-gov,133917,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1902,60,***********,>50K
22-26,Private,57711,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,Un***********,>50K
17-21,Private,147884,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
32-36,Private,227689,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,Un***********,<=50K
32-36,Self-emp-not-inc,205072,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Un***********,<=50K
27-31,Private,228860,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,Un***********,>50K
52-56,Private,259583,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,314422,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,Un***********,<=50K
42-46,Private,228456,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,50,Un***********,<=50K
57-61,Private,265099,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Un***********,<=50K
67-71,Self-emp-inc,330144,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,Un***********,>50K
42-46,Local-gov,277144,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,Un***********,<=50K
37-41,Private,213019,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,Un***********,<=50K
17-21,Private,298860,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,Un***********,<=50K
32-36,Private,219619,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,66304,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,Un***********,<=50K
37-41,Private,370795,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,Un***********,<=50K
37-41,Private,186191,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,50,Un***********,>50K
22-26,Private,236684,Assoc-voc,11,Never-married,Other-service,Own-child,Black,Female,0,0,36,Un***********,<=50K
27-31,Private,359155,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Un***********,>50K
52-56,State-gov,137815,12th,8,Never-married,Other-service,Own-child,White,Male,4101,0,40,Un***********,<=50K
27-31,Private,236391,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Federal-gov,316120,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,Un***********,>50K
32-36,State-gov,117927,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
22-26,Private,324609,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
22-26,Private,193949,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,60,Un***********,<=50K
22-26,Private,284078,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,157562,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,80,Un***********,>50K
37-41,Private,30267,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,Un***********,>50K
27-31,Private,106437,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,Un***********,>50K
17-21,?,40060,Some-college,10,Never-married,?,Own-child,White,Male,0,0,56,Un***********,<=50K
32-36,Private,203488,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
57-61,Private,297261,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,15,Un***********,<=50K
17-21,State-gov,194260,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,Un***********,<=50K
27-31,Private,369114,HS-grad,9,Separated,Sales,Other-relative,White,Female,0,0,40,Un***********,<=50K
57-61,Private,372020,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,Un***********,<=50K
17-21,Private,221157,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,30,Un***********,<=50K
17-21,Private,95799,11th,7,Never-married,Sales,Own-child,White,Female,0,0,18,Un***********,<=50K
57-61,Self-emp-inc,181196,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
27-31,Private,185127,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,<=50K
62-66,Private,122246,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,8614,0,39,Un***********,>50K
37-41,Private,468713,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Local-gov,191161,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,57,Un***********,>50K
32-36,Private,182013,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,Un***********,<=50K
67-71,Private,204082,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,Un***********,<=50K
42-46,Private,106900,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Un***********,<=50K
47-51,Self-emp-not-inc,104790,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,Un***********,>50K
47-51,?,182543,1st-4th,2,Separated,?,Unmarried,White,Female,0,0,40,***********,<=50K
32-36,Self-emp-not-inc,181705,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,Un***********,>50K
47-51,Private,118831,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,40,***********,<=50K
32-36,State-gov,71151,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,Un***********,<=50K
47-51,Federal-gov,282680,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,70,Un***********,>50K
47-51,Private,147236,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
47-51,Private,118717,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
27-31,Local-gov,223529,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,43,Un***********,<=50K
27-31,Private,59335,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,15,Un***********,<=50K
32-36,Private,392812,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
32-36,Self-emp-not-inc,160120,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,45,***********,<=50K
27-31,Local-gov,188278,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,131275,HS-grad,9,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,40,Un***********,<=50K
22-26,Private,216181,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,45,Un***********,<=50K
57-61,Private,69884,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
47-51,State-gov,142856,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,178478,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
27-31,Private,233275,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,Un***********,<=50K
37-41,Self-emp-not-inc,154641,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,2105,0,50,Un***********,<=50K
17-21,?,145258,11th,7,Never-married,?,Other-relative,White,Female,0,0,25,Un***********,<=50K
37-41,Private,70240,Some-college,10,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,40,***********,<=50K
37-41,Private,259089,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,304386,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,Un***********,<=50K
27-31,Private,130856,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,Un***********,<=50K
37-41,Private,207375,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,50,Un***********,<=50K
42-46,Local-gov,375675,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,Un***********,>50K
27-31,Private,91145,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,55,Un***********,<=50K
37-41,Private,67125,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,Un***********,<=50K
17-21,?,171964,HS-grad,9,Never-married,?,Own-child,White,Female,0,1602,20,Un***********,<=50K
37-41,Private,278924,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,95654,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,***********,>50K
67-71,Local-gov,176493,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,17,Un***********,<=50K
27-31,Private,34292,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,38,Un***********,<=50K
42-46,Private,72844,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,Un***********,<=50K
37-41,Private,105044,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,Un***********,>50K
*,?,206560,HS-grad,9,Widowed,?,Not-in-family,Other,Female,0,0,35,*,<=50K
17-21,?,25837,11th,7,Never-married,?,Own-child,White,Male,0,0,72,Un***********,<=50K
52-56,Private,105582,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,40,Un***********,>50K
27-31,Private,461929,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,***********,<=50K
22-26,Private,328663,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,Un***********,<=50K
42-46,Private,307468,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,29,Un***********,>50K
52-56,Private,212960,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,Un***********,>50K
47-51,Private,151584,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,1876,40,Un***********,<=50K
37-41,State-gov,47170,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,48,Un***********,>50K
37-41,Federal-gov,22201,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,7298,0,40,***********,>50K
