Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
32-36,Self-emp-not-inc,64875,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,Un***********,<=50K
42-46,Private,227791,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,Un***********,<=50K
37-41,Private,353541,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,***********,<=50K
42-46,Local-gov,326064,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,6497,0,35,Un***********,<=50K
62-66,Private,664366,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Un***********,>50K
47-51,Private,97176,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Un***********,<=50K
22-26,Private,261519,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,Un***********,<=50K
32-36,Local-gov,267859,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Self-emp-not-inc,338320,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,Un***********,<=50K
47-51,Self-emp-not-inc,197702,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
57-61,Self-emp-not-inc,95280,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,Un***********,>50K
67-71,?,209137,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,State-gov,78765,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,Un***********,<=50K
32-36,Self-emp-not-inc,222162,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Federal-gov,253770,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,7298,0,40,Un***********,>50K
67-71,Private,284763,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,Un***********,<=50K
42-46,Private,139126,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,Un***********,<=50K
27-31,Private,168901,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,***********,<=50K
32-36,Private,112512,HS-grad,9,Widowed,Other-service,Own-child,White,Female,0,0,40,Un***********,<=50K
47-51,Private,171807,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,56,Un***********,>50K
47-51,Private,128814,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,Un***********,<=50K
57-61,Private,349898,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,44,Un***********,<=50K
47-51,Private,328947,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Self-emp-inc,93272,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Un***********,<=50K
17-21,Private,96176,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,Un***********,<=50K
42-46,Private,39363,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,10,***********,<=50K
42-46,Local-gov,155106,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Private,235205,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,96055,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,45,Un***********,<=50K
42-46,Private,280167,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,119101,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,68,Un***********,>50K
32-36,Private,157747,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Private,105363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4508,0,40,Un***********,<=50K
42-46,Private,242564,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2205,40,Un***********,<=50K
47-51,Self-emp-not-inc,330416,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,Un***********,<=50K
42-46,Private,126701,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,Un***********,<=50K
32-36,Private,326886,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
52-56,Private,198824,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,0,0,35,Un***********,<=50K
17-21,Private,320014,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,Un***********,<=50K
17-21,Private,337766,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,198790,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,Un***********,<=50K
32-36,Private,240763,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Un***********,<=50K
37-41,Private,237608,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,2444,45,Un***********,>50K
27-31,Private,31600,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,172479,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,60,Un***********,>50K
27-31,Private,167790,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
42-46,Private,247880,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,Private,120939,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Un***********,<=50K
57-61,Private,240521,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,Un***********,>50K
27-31,State-gov,106972,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,Un***********,<=50K
57-61,Self-emp-not-inc,176839,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Un***********,>50K
22-26,Private,208117,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,Un***********,<=50K
42-46,Private,229394,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,403911,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1902,40,Un***********,>50K
22-26,Private,98155,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Un***********,<=50K
17-21,Private,423052,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,30,Un***********,<=50K
37-41,Local-gov,235951,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,>50K
67-71,Self-emp-not-inc,170877,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,Un***********,<=50K
27-31,Private,55743,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,45,Un***********,>50K
32-36,Private,165737,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,43,***********,>50K
17-21,Private,38001,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,Un***********,<=50K
62-66,?,46907,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,8,Un***********,>50K
57-61,Private,204816,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,Un***********,<=50K
32-36,Local-gov,215419,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
27-31,Private,22422,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,55,Un***********,<=50K
57-61,Private,372838,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,186959,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
57-61,Private,417419,7th-8th,4,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,State-gov,323726,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,Un***********,<=50K
27-31,Private,106758,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,Un***********,<=50K
32-36,Private,176992,10th,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Un***********,<=50K
27-31,Private,142675,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Self-emp-not-inc,143062,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,***********,<=50K
47-51,Federal-gov,44257,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,60,Un***********,>50K
37-41,Private,277022,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40,***********,<=50K
57-61,Private,196643,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,15,Un***********,<=50K
37-41,Private,31221,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,Un***********,<=50K
52-56,Private,238638,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,Un***********,>50K
47-51,Private,61270,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,>50K
42-46,Private,273194,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3137,0,35,Un***********,<=50K
42-46,State-gov,59460,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,Un***********,<=50K
52-56,Private,119111,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,113635,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,35,Un***********,<=50K
27-31,Private,150080,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Un***********,<=50K
32-36,Private,31964,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
17-21,Private,103277,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,Un***********,<=50K
17-21,Private,154779,Some-college,10,Never-married,Sales,Other-relative,Other,Female,0,0,40,Un***********,<=50K
42-46,Private,174283,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
37-41,Private,70995,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,99,Un***********,>50K
52-56,Private,104842,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,50,***********,<=50K
52-56,Private,156953,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,>50K
27-31,Private,34701,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Un***********,<=50K
62-66,?,224472,Prof-school,15,Never-married,?,Not-in-family,White,Male,25124,0,80,Un***********,>50K
42-46,Private,190786,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,275395,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Un***********,<=50K
17-21,Local-gov,202184,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,Un***********,<=50K
27-31,Private,156493,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Self-emp-not-inc,229946,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,***********,<=50K
52-56,Self-emp-not-inc,269068,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,50,***********,>50K
37-41,Private,264627,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
27-31,Private,177304,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Un***********,>50K
27-31,State-gov,122660,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,Un***********,<=50K
37-41,Private,185053,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,99212,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,48,Un***********,>50K
32-36,Private,144169,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Un***********,<=50K
47-51,Federal-gov,68493,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Un***********,>50K
17-21,Private,257980,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,251073,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,50,Un***********,<=50K
27-31,Private,38848,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
57-61,Private,191965,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,3908,0,28,Un***********,<=50K
32-36,Self-emp-not-inc,89622,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,Un***********,>50K
37-41,Private,79036,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,Un***********,>50K
32-36,Private,168981,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,Un***********,<=50K
47-51,Self-emp-not-inc,168191,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,***********,<=50K
37-41,Private,206049,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,124953,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,Un***********,<=50K
22-26,Private,181666,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,***********,<=50K
22-26,Private,120773,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,?,177824,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,40,Un***********,<=50K
32-36,Private,175856,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,40,Un***********,>50K
37-41,Private,160123,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
22-26,Private,205839,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Un***********,<=50K
52-56,Private,28735,HS-grad,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,45,Un***********,<=50K
52-56,Self-emp-not-inc,222182,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,Un***********,<=50K
22-26,Private,41721,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Un***********,>50K
32-36,Private,247750,HS-grad,9,Widowed,Other-service,Unmarried,Black,Male,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,24763,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,Un***********,>50K
42-46,Private,202812,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
27-31,Self-emp-not-inc,178551,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,39609,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
52-56,Private,172364,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,207568,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,Un***********,>50K
52-56,Private,135840,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Un***********,>50K
62-66,Private,174788,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,Un***********,<=50K
27-31,Private,112650,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,Un***********,<=50K
52-56,Private,208570,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,26,Un***********,<=50K
32-36,Self-emp-inc,40444,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Local-gov,95855,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,Un***********,>50K
47-51,State-gov,216734,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,483201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,201292,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,77313,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,Un***********,<=50K
27-31,Self-emp-not-inc,208577,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
32-36,Private,416745,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48,Un***********,<=50K
47-51,Private,196193,Masters,14,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0,0,60,***********,<=50K
37-41,Federal-gov,32528,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,***********,>50K
47-51,State-gov,123219,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Un***********,>50K
47-51,Private,172046,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,Un***********,>50K
27-31,Private,177596,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,36,Un***********,<=50K
17-21,Private,51255,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,Un***********,<=50K
17-21,Private,83451,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,Un***********,<=50K
22-26,Local-gov,192213,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,***********,<=50K
22-26,Private,257405,5th-6th,3,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,40,***********,<=50K
47-51,?,184513,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,80,Un***********,>50K
57-61,Private,365390,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Local-gov,210259,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
42-46,Private,231348,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Private,424855,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3908,0,40,Un***********,<=50K
37-41,Local-gov,333664,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
37-41,Self-emp-not-inc,438696,Masters,14,Divorced,Sales,Unmarried,White,Male,0,0,5,Un***********,>50K
22-26,Private,221955,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,39,***********,<=50K
32-36,Private,179666,12th,8,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Un***********,<=50K
57-61,Private,384246,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
17-21,?,277700,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,Un***********,<=50K
57-61,Self-emp-inc,182062,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,Un***********,>50K
47-51,Local-gov,183390,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,Un***********,>50K
42-46,Private,166107,Masters,14,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,***********,<=50K
42-46,Private,150533,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,1876,55,Un***********,<=50K
22-26,?,137951,10th,6,Separated,?,Other-relative,White,Female,0,0,40,***********,<=50K
57-61,Self-emp-not-inc,413373,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,Un***********,>50K
